Fleet,Vehicle,Damage reporting date,Damage closing date,Damage category,Damage area,Damage description,Damage code +text,damage number,Priority,Safety issue,action code description,action code text,Komfortgrupp,Verkstadssignatur
F26,F26007,2018-07-12,2019-05-01,INREDNING,"Ser ut att vara läckage från ""toan"" i M2  kommer vatten även uta","Ser ut att vara läckage från ""toan"" i M2, kommer vatten även utanför toan på golvet",75 VATTEN OCH SANITET,18086758,4,,INSPEKTERAT,Inget fel funnet. /CF.,TOALETT,XTK
F26,F26007,2018-09-12,12/20/2018,VAGN,Tyfonen A1 låter förjävligt. Den hörs men nåt fel är det.,Tyfonen A1 låter förjävligt. Den hörs men nåt fel är det.,12 UTVÄNDIG UTRUSTNING,18087095,4,,KONTROLLERAT,Inget fel funnet under kontroll. /CF.,,XTK
F26,F26007,12/17/2018,12/20/2018,VAGN,Felaktigt bälgtryck boogie 5. Felkod B3713. Bälgen avstängd,Felaktigt bälgtryck boogie 5. Felkod B3713. Bälgen avstängd,12 UTVÄNDIG UTRUSTNING,18089531,4,,UTBYTT,Vantskruvar nivåventil boggi 1 och 5 utbytta.,,XTK
F26,F26007,12/20/2018,12/20/2018,INREDNING,Mindre spricka i handfat M2.,,751 TOALETTUTRYMME,18090565,4,,REPARERAT,Lagning av en gammal spricka i handfatet på M2 toalett.,TOALETT,MUÅ
F26,F26007,12/20/2018,12/20/2018,INREDNING,Pappershandukar i toaletten och handfatet,,7 INREDNING,18090564,4,,SANERAD,Pappershandukar nedstoppat i i toaletten och handfatet så det blivit ordentilgt stopp i båda.,,MUÅ
F26,F26007,12/20/2018,12/20/2018,INREDNING,Lysrör trasiga.,,74 INVÄNDIG BELYSNING,18090731,4,,UTBYTT,Lysrör utbytta.,,MUÅ
F26,F26007,12/20/2018,12/20/2018,INREDNING,Lysrör toa M1 trasig,Ovan spegel.,74 INVÄNDIG BELYSNING,18090733,4,,UTBYTT,Lysrör utbytta.,,MUÅ
F26,F26007,12/20/2018,12/20/2018,INREDNING,Fällstol bistro trasig.,,71 INVÄNDIG UTRUSTNING,18090734,4,,UTBYTT,Trasig fälstol utbytt.,,MUÅ
F26,F26007,12/20/2018,2019-07-01,VAGN,Koppel förbud A1 pga ej momentdragna bultar,,141 AUTOMATKOPPEL,18090832,4,,FASTSATT,Momentdragit koppel,,MUÅ
F26,F26007,12/20/2018,2019-08-01,LÖPVERK,Hjulskada axel 6  ej svarvbar,,23 HJULPAR,18090633,4,,KOMPLETT HJULAXEL UTBYTT,,,MUÅ
F26,F26007,12/21/2018,2019-06-01,ALLMÄN FORDONSINFORMATION,Strålkastare fel glödtråd 13303,Strålkastare fel glödtråd 13303,00 ÖVERGRIPANDE DEFINITIONER,18090877,4,,UTBYTT,Byte 2 st lampor,,XTK
F26,F26007,12/21/2018,2019-07-01,ALLMÄN FORDONSINFORMATION,Utvändig bromsindikator boggi 5 höger sida( från a1) visar grönt,"Utvändig bromsindikator boggi 5 höger sida( från a1) visar grönt hela tiden   ,alla bromsprov går igenom",00 ÖVERGRIPANDE DEFINITIONER,18090876,4,,PROVAD U-A,Inget fel hittat,,XTK
F26,F26007,12/21/2018,2019-07-01,ALLMÄN FORDONSINFORMATION,Hastighetsmätarna misstämmer 6 9km / timmen redan i lägre hastig,Hastighetsmätarna misstämmer 6-9km / timmen redan i lägre hastigheter ( upp till  130km/ Tim,00 ÖVERGRIPANDE DEFINITIONER,18090954,4,,JUSTERAD,Nya hjulvärden,,XTK
F26,F26007,12/23/2018,2019-07-01,BROMSSYSTEM,Svårt att uppnå bra retardationsvärden  haft den tre dagar denna,"Svårt att uppnå bra retardationsvärden, haft den tre dagar denna vecka och här   tagit 4-5 försök att komma över 140 i bromsprocent. Hamnar oftast kring 110-120   men ibland lägre.",51 BROMSSTYRNING,18091327,4,,JUSTERAD,Nya hjulvärden,,XTK
F26,F26007,12/26/2018,1/22/2019,HJÄLPKRAFTSSYSTEM,Lång gångtid kompressor m2 felkod 315,Lång gångtid kompressor m2 felkod 315,61 TRYCKLUFT FÖRSÖRJNING,18091795,4,,DUBBLETPOST,Dubblett av call C10540433. /CF.,,XTK
F26,F26007,2019-01-01,2019-07-05,CENTRAL STYRNING OCH KOMMUNIKATION,Fel utrop i pis för tåg 7534. Tåget ska stanna i Järpen men inte,Fel utrop i pis för tåg 7534. Tåget ska stanna i Järpen men inte i Undersåker.   Pis ropar tvärtom.,83 INFORMATION OCH KOMMUNIKATIONSSYSTEM,19000099,4,,KONTROLLERAT,,PIS,XTK
F26,F26007,2019-02-01,2019-02-01,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Vid halvljus är det bara en lampa som skiner.,Vid halvljus är det bara en lampa som skiner.,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19000163,4,,DUBBLETPOST,,,XTK
F26,F26007,2019-03-01,2019-05-01,INREDNING,trasig stol,Stolen vid plats 48 är trasig.,71 INVÄNDIG UTRUSTNING,19000589,4,,INSPEKTERAT,Inget fel funnet. /CF.,,XTK
F26,F26007,2019-04-01,2019-04-01,VAGN,Momentdragning koppel A1,,14 DRAG-OCH STÖTINRÄTTNING,19000752,4,,DUBBLETPOST,,,MUÅ
F26,F26007,2019-04-01,2019-07-01,LÖPVERK,Läckage luftbälg boggie 1,Lågt lufttryck luftbälg bogge 1. Möjlig orsak till lång gångtid kompressor m2?,"22 UPPHÄNGNING, DÄMPNING, STYRNING AV HJULPAR",19000802,4,,INSPEKTERAT,"kontrollerat , inget läckage kunde hittas",,XTK
F26,F26007,2019-04-01,1/15/2019,VAGN,klotter,"Nerklottrad M1 Inte så överdrivet mycket. Men, ändå klotter.",12 UTVÄNDIG UTRUSTNING,19000679,4,,SANERAD,Sanerad.,,XTK
F26,F26007,2019-10-01,2019-11-01,ALLMÄN FORDONSINFORMATION,No Text Entered from Mobile,Vindrutetorkare behöver bytas samt reostat intervalltorkare felaktig på   snabbaste läget går den hela tiden,00 ÖVERGRIPANDE DEFINITIONER,19002305,4,,UTBYTT,"Bytt torkarblad , kontrollerat intervalltorkaren, fungerar som den ska.",,XTK
F26,F26007,2019-10-01,2019-11-01,VAGN,Älgpåkörning,"Brunflo, km. 569 Kopplet skadat Behöver saneras",12 UTVÄNDIG UTRUSTNING,19002298,4,,UTBYTT,Koppelkåpa utbytt. front tätad.,,XTK
F26,F26007,2019-11-01,2019-11-01,LÖPVERK,Luftläckage luftbälg A1 höger.,,224 SEKUNDÄRFJÄDRING,19002571,4,,JUSTERAD,Anslutning till luftbälg åtdragen.,,MUÅ
F26,F26007,1/14/2019,1/19/2019,BROMSSYSTEM,Huvudkompressor M2,"Lång gångtid, felkod 315",52 TRYCKLUFTBROMS,19003033,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26007,1/16/2019,1/19/2019,ENERGIFÖRSÖRJNING,Strömavtagare,Kolskenan M1 är skadad,31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19003543,4,,UTBYTT,luftläckage,,XTK
F26,F26007,1/17/2019,1/19/2019,TRAKTIONSUTRUSTNING,traktionsgrupp A1 frånskild.,Återkommande fel på strömriktarkylningen. Nr.15113,43 TRAKTION,19003839,4,,KONTROLLERAT,jordfelbrytare som löst ut pga av trasig slingvärme i hvac,,XTK
F26,F26007,1/18/2019,1/19/2019,INREDNING,Kallt,Håller inte värmen i a hytt och framförallt i kupen a1,72 HVAC KLIMATANLÄGGNING,19004098,4,,KONTROLLERAT,jordfel i slingvärme hvac,KLIMAT,XTK
F26,F26007,1/19/2019,2/20/2019,INREDNING,jordfel värmeslinga förar hvac A1,"jordfel i värmeslingan till komressor i förar-hvac A1, den är nu urkopplad då vi  inte hade några på lager  Material är beställt.",72 HVAC KLIMATANLÄGGNING,19004451,4,,UTBYTT,Monterat ny värmeslinga,KLIMAT,MUÅ
F26,F26007,1/20/2019,2019-07-05,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Balisinläsningsfel,Infartsignal Bastuträsk Fiktiv försignal Nyfors,92 ATP  TÅGSKYDDSSYSTEM,19004687,4,,RENGJORT,,,XTK
F26,F26007,1/21/2019,1/23/2019,ENERGIFÖRSÖRJNING,Strömavtagare M1,"Avstängd strömavtagare M1. Vid lätt pådrag efter perrong slog huvudbrytaren ifrå  n och strömavtagaren blev ""gul"". Utan synbar anledning och utan någon felkod.  Hittade luftläckage på ledning "" add förbikoppling"". Vet inte om det är hela   sanningen så den får gå på testtur i trafik.",31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19004974,4,,JUSTERAD,Åtdragen,,XTK
F26,F26007,1/21/2019,5/15/2019,TRAKTIONSUTRUSTNING,Tappar farthållaren i tunnlar,Gröna slingan bryts vilket leder till att man tappar farthållaren. Det går att   få i farthållaren direkt efter.,41 STYRENHET,19004857,4,,INSPEKTERAT,Kollad ok,,XTK
F26,F26007,1/22/2019,1/22/2019,TRAKTIONSUTRUSTNING,Vatten i olja v låda axel 7,,432 VÄXELLÅDA,19005048,4,,UTBYTT,Oljan bytt,,MUÅ
F26,F26007,1/22/2019,1/22/2019,BROMSSYSTEM,Bytt belägg axel 2L  4L  5L  7R,,52 TRYCKLUFTBROMS,19005060,4,,UTBYTT,Belägg bytt,,MUÅ
F26,F26007,1/22/2019,2/27/2019,INREDNING,trasig inredning,"Plats 8, 11, 12, 71, 101 saknar bordshaspen. Plats 11, 12, 71 saknar bord. Plats  22, 23, 26 trasiga nätfickor.",71 INVÄNDIG UTRUSTNING,19005068,4,,UTBYTT,utbytt,,XTK
F26,F26007,1/23/2019,2019-07-03,INREDNING,trasigt säte,en av (sofforna) sätena i vagn 4 har spruckit i sömmen. Direkt till höger innan   hyttdörren i A2.,71 INVÄNDIG UTRUSTNING,19005532,4,,FASTSATT,trasiga fästen,,XTK
F26,F26007,1/26/2019,2019-07-02,BROMSSYSTEM,axel 7 hastighetsgivare felaktigt kod 3511,Broms avstängd boggie 4,51 BROMSSTYRNING,19006324,4,,DUBBLETPOST,,,XTK
F26,F26007,1/27/2019,2019-06-02,ENERGIFÖRSÖRJNING,Kolskena skadad M1 feldkod 10704,,31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19006477,4,,INSPEKTERAT,inget fel på någon av kolskenorna.,,XTK
F26,F26007,1/27/2019,2019-06-02,INREDNING,bubblar i handfatet,Bubblar i handfaten när man spolar i toaletten,75 VATTEN OCH SANITET,19006471,4,,RENGJORT,sugit ur och rengjort handfatets avlopp.,TOALETT,XTK
F26,F26007,1/27/2019,2019-06-02,VAGN,kablar avslitna.,Kablage boggie 4 avslitet. Troligen till hastighetsgivare.,11 VAGNSKORG,19006446,4,,UTBYTT,Ny hastighetsgivare monterad,,XTK
F26,F26007,1/28/2019,2/15/2019,LÖPVERK,Bromsindikator felaktig,"Indikator vänster sida boggi 1 visar tryckluftsbroms till trots loss vid utvändi  gt bromsprov. Visar rätt på höger sida, i TCMS:en och ligger ej på.",20 BOGGIER,19006707,4,,PROVAD U-A,Provad utan anmärkning,,XTK
F26,F26007,1/28/2019,2/21/2019,VAGN,Ruta krossad,Yttre fönsterrutan vid handikapputrymmet är krossad.  tillfälligt lagad med tejp.,16 FÖNSTER,19006624,4,,UTBYTT,Ruta utbytt.,,XTK
F26,F26007,1/28/2019,5/15/2019,LÖPVERK,Gnekar och gnisslar boggi 5,Gnekar och gnisslar i kurvor.,20 BOGGIER,19006708,4,,INSPEKTERAT,Inget fel hittat,,XTK
F26,F26007,1/31/2019,2019-06-02,INREDNING,vatten och fek indikator inne på toaletten trasig,,75 VATTEN OCH SANITET,19007505,4,,INSPEKTERAT,Fungerade normalt vid kontroll,TOALETT,XTK
F26,F26007,2019-05-02,2019-06-02,INREDNING,Stopp handfat,Verkar ha frusit i handfatet i toa m2,75 VATTEN OCH SANITET,19008889,4,,RENGJORT,sugit ur handfatet och fungerar som det ska nu.,TOALETT,XTK
F26,F26007,2019-05-02,5/15/2019,INREDNING,trasigt bord,Själva hantaget som håller upp bordet har lossnat. Plats 26.,71 INVÄNDIG UTRUSTNING,19008884,4,,INSPEKTERAT,Ok,,XTK
F26,F26007,2019-06-02,2019-06-02,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Tyfon fungerar dåligt A1.,Pipande ljud.,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19009215,4,,INSPEKTERAT,"Testad, fungerade utan problem, troligen snörelaterat problem",,MUÅ
F26,F26007,2019-06-02,2019-06-02,VAGN,Vindrutetorkare A2.trasig,,165 FRONTRUTETORKARE OCH SPOLARE,19009217,4,,UTBYTT,"bytt ut på både A2 samt A1 då A2 var helt trasig, och A1 hade börjat släppa på fästena, så bytte ut den också.",,MUÅ
F26,F26007,2019-07-02,2019-12-02,ENERGIFÖRSÖRJNING,strömavtagare M1,"Strömavtagare M1 avstängd, varför?",31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19009493,4,,INSPEKTERAT,.,,XTK
F26,F26007,2019-07-02,5/17/2019,CENTRAL STYRNING OCH KOMMUNIKATION,Inre displayer + yttre sidodisplayer,"Funkar ej, testat reseta i skåpet vid plats 61-62. I övrigt ingen säkring   fallit.",83 INFORMATION OCH KOMMUNIKATIONSSYSTEM,19009560,4,,PROVAD U-A,nollställt pis-dator test ok,PIS,XTK
F26,F26007,2019-07-02,5/30/2019,INREDNING,soffa,Dynan trasig i soffan bakom förarhytt  Sittdyna bortplockad för reparation.,71 INVÄNDIG UTRUSTNING,19009551,4,,FASTSATT,Monterat tillbaka sittdynorna.,,XTK
F26,F26007,2019-11-02,2019-12-02,ALLMÄN FORDONSINFORMATION,Strömavtagare avstängd M1,Fortfarande en strömavtagare avstängd? Är det samma fel som va på fordon 2?   Eller är det något annat fel? Har varit avstängd ett bra tag nu.,00 ÖVERGRIPANDE DEFINITIONER,19010320,4,,INSPEKTERAT,inspekterat och testat m1 strömavtagre utan att hitta några problem. så nu är den igång igen.,,XTK
F26,F26007,2019-12-02,2019-12-02,ENERGIFÖRSÖRJNING,luftsäkring trasig utbytt,utbytt då den var trasig.,311 STRÖMAVTAGARE,19010449,4,,UTBYTT,utbytt då den var trasig.,,MUÅ
F26,F26007,2019-12-02,2019-12-02,TRAKTIONSUTRUSTNING,Vatten i växellåda axel 1,Vatten i växellåda axel 1,4 TRAKTIONSUTRUSTNING,19010459,4,,UTBYTT,Bytt ut oljan,,MUÅ
F26,F26007,2019-12-02,2/14/2019,LÖPVERK,Hjulskada nivå 3 axel 1R,Hjulskada nivå 3 axel 1R,23 HJULPAR,19010451,4,,HJUL SVARVAT,Svarvat.,,MUÅ
F26,F26007,2/14/2019,2/14/2019,BROMSSYSTEM,Parkeringsbromsarna boggie 1 2 4 och 5.,"Under färd, så kom 4 larm, ett för varje boggie 1,2,4 samt 5, att   ""Parkeringsbroms för boggie # går ej till."" Detta skedde utan någon manövrering   från föraren om att tillsätta parkeringsbroms. Efter cirka 5 minuter i fortsatt   färd så försvann larmen. Tror att en av felkoderna var 3519.",51 BROMSSTYRNING,19011087,4,,JUSTERAD,Avstånd mellan belägg och skiva för litet. Spel justerat. /CF.,,XTK
F26,F26007,2/14/2019,2/14/2019,BROMSSYSTEM,"Felkod 13539  Multipelfel ""Parkeringsbroms till"" fordon.","Varnar för att Parkeringsbroms inte kan gå till, och iaktta regler för uppställn  ing med bromsskor.",51 BROMSSTYRNING,19011103,4,,DUBBLETPOST,Dubblett av call C10617433. /CF.,,XTK
F26,F26007,2/14/2019,2/14/2019,BROMSSYSTEM,Bytt belägg axel 2R,,52 TRYCKLUFTBROMS,19011199,4,,UTBYTT,Belägg bytt,,MUÅ
F26,F26007,2/14/2019,5/17/2019,TRAKTIONSUTRUSTNING,Felkod 15101  Traktionsenhet 1 permanent frånskiljd,"Det kom infomeddelande om att värmare traktionskotroll A1 hade startats, samt  ett annat larm om att värmare traktionskotroll A1 startats under falska grunder,  samtidigt som modulen frånsiljdes permanent.  Följande fel uppkom nästan samtidigt kl. 09.51:   15023: Uppvärmning traktionskontroll 1 aktiveras under falska förutsättningar.  15106: Strömriktarfel.  15110: PMCF-fel.  15003: Deblockeringsorderfel.  15101: Trktionsenhet 1 permanent frånskild.    Omfattande skador på omriktarlådan. Går ej att reparera på komponentnivå. Måste   bytas ut. Troligen en stor isklump som orsakade skadan när tåget körde igenom en  tunnel eller viadukt. /CF.  Glömde nämna att MSBR MCB-PMOT för pumpen traktionskylning föll uppe i TRC lådan  och säkringen 12-F110 till pump och fläkt för omriktarkylning inne i hytten var   också i nedfälld läge. /CF.",43 TRAKTION,19011085,4,,UTBYTT,"islagsskada, traktionlåda utbytt test ok",,XTK
F26,F26007,2/18/2019,2019-01-03,VAGN,Byte front A1,,1 VAGN,19011795,4,,UTBYTT,Monterat ny brandklassad gummiduk och nya frontdetaljer.,,MUÅ
F26,F26007,2/18/2019,2019-07-03,INREDNING,Bistrodisplay trasig,"Bistrodisplay flyttad till F26003  Öppnade vitrinskåpet manuellt för att ta ut frysvaror. Väntar på fortfarande på   display. /CF.  Ny display monterad och mjukvara kopierad och laddad över.  Alla funktioner för displayen finns där nu. Tyvärr så kan vi ej ställa in rätt   tempratur i kylarna, dessa går på full kyla och det blir minus grader i både övr  e  och undre  kyl...  Måste komma åt parameterlistan för injustering av kylarna.",7 INREDNING,19011770,4,,DUBBLETPOST,är redan bytt,,MUÅ
F26,F26007,2/19/2019,2/19/2019,BROMSSYSTEM,Bytt belägg axel 4R och 9L,,52 TRYCKLUFTBROMS,19011949,4,,UTBYTT,Belägg bytt,,MUÅ
F26,F26007,2/20/2019,Öppen,ENERGIFÖRSÖRJNING,oljeläckage huvudtrafo A1,,33 HUVUDTRANSFORMATOR,19012377,4,,,,,MUÅ
F26,F26007,2/21/2019,6/20/2019,BROMSSYSTEM,Underkänt prov mg reduceringsventil A1. Måste kalibreras.,"Uppmätt värde 7,76 bar.",5 BROMSSYSTEM,19012536,4,,INSPEKTERAT,Inget fel hittat,,MUÅ
F26,F26007,2/22/2019,Öppen,INREDNING,Borttagna bord samt mugghållare plats 11 12,"Bord ihop monterade (ej i tåget, saknas en del till infästningen)",7 INREDNING,19012943,4,,,,,MUÅ
F26,F26007,2/25/2019,2/25/2019,INREDNING,Trasig magnetspole HVAC M2,,72 HVAC KLIMATANLÄGGNING,19013453,4,,UTBYTT,Bytt ut spolen,KLIMAT,MUÅ
F26,F26007,2/25/2019,2/25/2019,BROMSSYSTEM,byte av bromskaliper,bromsvajer fästet trasigt på cylinder.,5 BROMSSYSTEM,19013457,4,,UTBYTT,bromskaliper bytt pga vajerfästet trasigt.,,MUÅ
F26,F26007,2/27/2019,4/25/2019,TRAKTIONSUTRUSTNING,Skadad motorkabel Boggi 5,Vid det nedersta klammret.,43 TRAKTION,19014182,4,,UTBYTT,Bytt ut motorkabeln,,MUÅ
F26,F26007,2019-06-03,2019-06-03,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Trasig lampa halvljus,,932 FRONTLJUS,19015979,4,,UTBYTT,Byte H4 lampa,,MUÅ
F26,F26007,3/15/2019,4/19/2019,TRAKTIONSUTRUSTNING,körkontroller A2 flyttad till F26003,"den trasiga controllern från F26003 sitter nu i detta tåg så att det går köra  upp till verkstan, måste bytas när vi får hem ett nytt    / TK",4 TRAKTIONSUTRUSTNING,19018327,4,,UTBYTT,Trasig vinkelavkodare utbytt. /CF.,,MUÅ
F26,F26007,3/19/2019,4/18/2019,LÖPVERK,Signal kabel till axel för växellåda & hastigh.givare borttagen.,Lånad till F26006.,2 LÖPVERK,19019187,4,,UTBYTT,Ny kabel ditsatt.,,MUÅ
F26,F26007,2019-05-04,4/18/2019,INREDNING,Demontera sätesboxar,M1.52 M2.48 och A1.58,7 INREDNING,19023332,4,,FASTSATT,Återmonterat alla sätesboxar,,MUÅ
F26,F26007,2019-09-04,2019-12-04,ENERGIFÖRSÖRJNING,Strömavtagare A1 fungerar ej,"Strömavtagaren i A1ville ej gå upp när jag skulle köra ut fordonet, hade ej tid   att felsöka så stängde av på luftkranen och körde med strömavtagaren i A2.",311 STRÖMAVTAGARE,19024121,4,,UTBYTT,trasig membranventil,,MUÅ
F26,F26007,4/18/2019,4/19/2019,LÖPVERK,Lösa grejer axel 3 höger,Lagt dom i A1-hytten.,20 BOGGIER,19026460,4,,FASTSATT,fast montage av klammer,,XTK
F26,F26007,4/18/2019,4/25/2019,VAGN,Strålkastarlampa trasig A1 vänster,,1 VAGN,19026539,4,,UTBYTT,Gammal lampa ut. Ny lampa in.,,VHGL
F26,F26007,4/24/2019,4/24/2019,INREDNING,trasiga instegbelysningar förahytt,,7 INREDNING,19027684,4,,UTBYTT,trasiga instegsbelysningar förardörr lagade/utbytta,,MUÅ
F26,F26007,4/24/2019,4/24/2019,INREDNING,trasiga lysrör passagerarutrymme,,7 INREDNING,19027701,4,,UTBYTT,bytt trasiga lysrör,,MUÅ
F26,F26007,4/26/2019,4/26/2019,TRAKTIONSUTRUSTNING,Vatten i växellåda 1,,432 VÄXELLÅDA,19028098,4,,UTBYTT,utbytt,,MUÅ
F26,F26007,4/26/2019,4/30/2019,LÖPVERK,Hjulskada nivå 3 båda hjulen axel 4,,23 HJULPAR,19028166,4,,HJUL SVARVAT,HAR SVARVAT AXEL 1-2-3-4,,MUÅ
F26,F26007,4/26/2019,2020-09-03,LÖPVERK,Torrsprickor på bälg boggie 5 höger,,224 SEKUNDÄRFJÄDRING,19028126,4,,UTBYTT,Bälg utbytt.,,MUÅ
F26,F26007,4/27/2019,4/28/2019,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Doppler Tacho   hastighets skillnad,* Kontrollerat och laddat ner ae loggar till servern.  Doppler- tacho speed differ.  Doppler need maintenance.  * Rengjort anslutningkontaken på  dopplern.  Mätat och lagt in nya hjulvärden i dMI för ETCS.  Gamla värdena låg på 800 och 802mm.  Nya värdena är 850mm på båda axlarna.,"9 TÅGRADIO, ATP OCH SIGNALUTRUSTNING",19028366,4,,JUSTERAD,Provtur efter justering gick bra. /CF.,,MUÅ
F26,F26007,4/27/2019,5/17/2019,TRAKTIONSUTRUSTNING,"A1+M1 ""hugger"" vid acc/ret","""Huggen"" är sporadiska, många men kortvariga. Hastighet mellan tcms och dmi   diffar ca 2 km/h i något högre farter.",43 TRAKTION,19028402,4,,UTBYTT,byte kommunikationkort agate test ok,,XTK
F26,F26007,4/28/2019,2019-07-05,TRAKTIONSUTRUSTNING,Rycker sporadiskt vid pådrag och indikerar slirning.,Rycker sporadiskt vid pådrag och indikerar slirning.,43 TRAKTION,19028520,4,,UTBYTT,Dubblett av call C10661353. /CF.,,XTK
F26,F26007,4/29/2019,2019-07-05,TRAKTIONSUTRUSTNING,M1 modul tappar traktion under acceleration.,Blir väldigt hårda ryck då M1 faller ur under acceleration. Händer kanske 3 ggr   under acc från 60-180kh/h. (ModulM1 kommer tillbaka efter ca.2 sek),43 TRAKTION,19028607,4,,UTBYTT,Dubblett av call C10661353. /CF.,,XTK
F26,F26007,4/30/2019,2019-07-05,TRAKTIONSUTRUSTNING,modul A1 frånskild,Modul A1 frånskild pga ryck enligt samråd med Euromaint.,41 STYRENHET,19029035,4,,DUBBLETPOST,Dubbeltt av call C10661353. /CF.,,XTK
F26,F26007,2019-03-05,2019-07-05,BROMSSYSTEM,Parkeringsbroms går till under färd,"Fick först upp i TCMS menyn att parkeringsbroms boggie 1, 2, 4, 5 går ej till  under färd. Felkod 2519, 2719, 3519, 3719 30 min senare gick parkeringsbroms  till under färd. Fick lossa samtliga parkeringsbroms är för att få klart för kör  ning. Gjorde en stor batterireset på Sundsvall C  AGATE i A1 tappar ""life""-pulsen från EPAC2. Gick inte att koppla sig mot den.   Bytte till i ny EPAC men även den vägra ta emot Firmware och det går heller ej   koppla sig mot den. Misstänker fel på kablage mellan EPAC-AGATE. Felsökning   forts. /CF.",51 BROMSSTYRNING,19029737,4,,FASTSATT,Kontakt 27-X108 var ej kopplad till X4-kontakten i EPAC2. Monterad åter. /CF.,,XTK
F26,F26007,2019-03-05,5/15/2019,INREDNING,utfällbar stol ur funktion,andra stolen från höger,76 BISTRO,19029620,4,,FASTSATT,Bytt ut skruvar till sätet.,,XTK
F26,F26007,2019-08-05,5/15/2019,INREDNING,Alkolås servicedatum passerat,Alkolås servicedatum passerat,71 INVÄNDIG UTRUSTNING,19030729,4,,JUSTERAD,kalibrerat låsen test ok,,XTK
F26,F26007,2019-11-05,5/15/2019,INREDNING,Felindikering upptaget på toaletter.,Indikeringar genom hela tåget att toaletterna är upptagna trots att de inte när   det. Toadörrarna och låsningen fungerar som de ska.,71 INVÄNDIG UTRUSTNING,19031675,4,,PROVAD U-A,Ok,,XTK
F26,F26007,5/15/2019,5/15/2019,ENERGIFÖRSÖRJNING,Trasig fjäder omegabåge,.,3 ENERGIFÖRSÖRJNING,19032380,4,,UTBYTT,byte av stödfjäder,,MUÅ
F26,F26007,5/15/2019,2019-02-07,TRAKTIONSUTRUSTNING,Vatten i kuggkoppling axel 10,"Fanns ett gammal call om vatten i kuggkopplingen på axel 9 och 10. I Axel 9   fanns det inget vatten. Men i axel 10 fanns det fortfarande lite vatten,   antagligen för att det inte sköljdes ur tillräckligt. Axel 10 måste kollas 1 gån  g till.",432 VÄXELLÅDA,19032435,4,,UTBYTT,"Bytt olja kuggkoppling, fanns inget vatten i den gamla oljan.",,MUÅ
